employee_id,name,years_in_company,department,education_level,job_level,current_salary,previous_promotions,last_promotion_year,performance_score,manager_feedback,peer_feedback,kpi_score,training_hours_completed,certifications_count,innovation_score,attendance_rate,overtime_hours,internal_initiatives,team_collaboration_score,mentorship_score,disciplinary_actions,project_delivery_success_rate,client_feedback_score,skill_progression_score,cross_functional_exposure,workload_balance,learning_agility,department_budget_factor,vacant_positions_in_level,policy_override_flag,remote_work_eligibility,promotion_received,promotion_year,salary_increase_percent,explanation_notes
E02508,Employee_2508,15,Finance,PhD,Entry,649216,3,2021,3.05,2.38,4.04,0.92,57,2,0.21,0.91,9,0,1.0,0.38,0,0.59,4.19,0.33,4,0.98,0.1,1.08,2,False,False,0,,0,
E02509,Employee_2509,4,IT,Bachelor,Entry,692099,1,2022,4.16,2.99,3.02,1.0,51,2,0.19,0.95,16,0,0.56,0.1,0,0.65,3.23,0.69,4,0.84,0.92,0.92,0,False,False,1,2025.0,19,
E02510,Employee_2510,21,IT,Master,Entry,669661,1,2016,2.42,1.91,3.39,0.66,35,4,0.31,0.95,4,0,0.85,0.75,0,0.73,3.63,0.52,5,0.51,0.83,0.95,3,False,False,0,,0,
E02511,Employee_2511,17,HR,Master,Mid,854027,2,2022,3.93,3.0,4.23,1.0,22,2,0.48,0.9,64,1,0.9,0.38,0,1.0,3.66,0.41,5,0.23,0.71,0.79,2,False,False,0,,0,
E02512,Employee_2512,25,Finance,Bachelor,Senior,1387239,1,2005,3.23,2.01,2.22,0.92,42,2,0.43,0.9,43,3,1.0,0.91,0,0.95,4.1,0.61,4,0.29,0.41,0.79,2,False,True,0,,0,
E02513,Employee_2513,6,Finance,Diploma,Entry,696091,0,2025,3.54,3.27,4.73,1.0,35,2,0.59,1.0,7,3,0.72,0.48,0,0.87,4.19,0.71,4,0.82,0.54,0.91,1,False,False,0,,0,
E02514,Employee_2514,19,IT,Diploma,Entry,822466,2,2019,2.51,1.82,3.54,0.68,16,3,0.57,1.0,30,3,0.38,0.61,0,0.91,5.0,0.45,4,0.55,0.52,0.87,3,False,True,0,,0,
E02515,Employee_2515,3,Legal,PhD,Mid,1077335,1,2022,1.0,1.29,3.69,0.86,18,1,0.48,0.87,9,0,0.88,0.42,0,0.49,4.66,0.56,2,1.0,0.79,0.97,2,False,False,0,,0,
E02516,Employee_2516,2,IT,Master,Entry,557503,0,2025,2.75,1.85,4.69,0.81,33,2,0.46,0.9,14,1,0.76,0.34,0,0.76,5.0,0.49,1,0.53,0.61,0.6,2,False,False,0,,0,
E02517,Employee_2517,0,IT,Diploma,Senior,1486968,0,2025,3.52,3.7,2.15,1.0,33,0,0.57,0.89,7,3,0.05,0.71,0,0.8,2.91,0.58,1,1.0,0.28,0.68,1,False,False,0,,0,
E02518,Employee_2518,16,IT,Master,Mid,760304,3,2023,3.0,3.09,3.74,1.0,54,2,0.29,0.97,61,0,0.87,0.0,0,0.98,4.21,0.17,5,0.7,0.54,0.64,0,False,False,0,,0,
E02519,Employee_2519,7,IT,Bachelor,Mid,967805,0,2023,2.32,1.97,3.43,0.89,17,5,0.11,0.92,19,2,0.93,0.7,0,0.7,3.52,0.45,0,0.55,0.5,0.99,0,False,True,0,,0,
E02520,Employee_2520,3,IT,Master,Senior,1103623,1,2024,2.34,1.77,3.11,1.0,27,0,0.3,0.89,51,0,0.82,0.89,0,0.51,3.72,0.71,1,0.52,0.82,0.64,2,True,True,0,,0,
E02521,Employee_2521,5,Sales,Bachelor,Leadership,4293066,0,2022,3.64,3.91,4.47,1.0,34,3,0.23,0.92,8,2,0.53,0.79,0,0.74,4.4,0.38,5,0.67,0.77,0.7,3,False,False,0,,0,
E02522,Employee_2522,8,HR,PhD,Mid,525023,1,2024,3.69,4.16,3.27,1.0,62,0,0.07,0.97,5,0,0.24,0.42,0,0.92,4.28,0.44,3,0.39,0.84,1.02,1,False,False,0,,0,
E02523,Employee_2523,10,Legal,Bachelor,Entry,599068,0,2024,2.95,3.25,3.06,1.0,26,0,0.19,1.0,2,0,1.0,0.91,0,1.0,4.31,0.74,1,0.73,0.88,0.82,0,False,True,0,,0,
E02524,Employee_2524,24,Sales,Diploma,Entry,564181,1,2006,3.28,2.28,2.47,0.86,23,1,0.24,0.93,13,2,0.16,0.37,0,0.77,3.74,0.05,4,0.75,0.43,0.86,3,False,False,0,,0,
E02525,Employee_2525,1,IT,PhD,Entry,530292,0,2025,3.07,1.59,4.96,0.87,2,0,0.34,1.0,48,0,0.78,0.98,1,0.89,3.25,0.33,4,0.55,0.46,0.74,3,True,False,0,,0,
E02526,Employee_2526,13,IT,Bachelor,Mid,687379,3,2015,3.75,3.49,2.72,1.0,32,1,0.6,0.86,162,2,0.39,0.79,0,0.92,5.0,0.64,4,0.56,0.61,1.22,0,False,True,1,2025.0,16,
E02527,Employee_2527,20,HR,Master,Senior,1373627,0,2011,2.98,3.08,4.17,1.0,70,2,0.12,0.91,11,0,0.83,1.0,0,0.71,4.75,0.31,5,0.88,0.76,1.11,0,False,False,0,,0,
E02528,Employee_2528,16,Finance,Master,Mid,729932,1,2023,3.37,3.67,3.96,1.0,60,4,0.41,0.91,17,0,0.54,1.0,0,1.0,2.96,0.64,2,0.81,0.39,1.07,0,True,False,1,2025.0,9,
E02529,Employee_2529,11,Operations,Diploma,Mid,805577,3,2017,3.74,3.77,2.75,1.0,42,1,0.25,0.89,30,0,0.48,0.57,0,0.88,4.39,0.42,1,0.28,0.69,1.04,0,False,True,0,,0,
E02530,Employee_2530,21,Legal,PhD,Manager,1574882,3,2025,4.78,3.59,4.73,1.0,26,1,0.35,0.96,54,1,0.27,0.38,0,0.62,3.89,0.52,0,0.56,1.0,1.06,0,True,False,0,,0,
E02531,Employee_2531,16,Sales,Diploma,Leadership,4490212,3,2013,2.85,1.58,2.28,0.91,46,3,0.24,0.97,50,0,0.41,0.6,0,0.98,2.8,0.35,0,1.0,0.59,1.06,0,True,False,0,,0,
E02532,Employee_2532,9,Operations,Diploma,Mid,851925,1,2025,5.0,5.0,3.45,0.95,47,2,0.11,0.96,11,2,0.75,0.22,0,0.82,4.42,0.34,2,1.0,0.67,1.26,1,False,False,0,,0,
E02533,Employee_2533,15,Sales,PhD,Manager,1883799,2,2019,4.36,4.11,3.89,1.0,29,1,0.47,0.92,19,1,0.61,0.14,1,0.99,3.19,1.0,2,1.0,0.76,0.88,2,False,False,1,2025.0,11,
E02534,Employee_2534,5,Sales,Bachelor,Senior,1363052,0,2022,3.61,3.12,2.73,1.0,51,3,0.17,0.86,4,3,1.0,1.0,0,0.43,3.55,0.6,2,0.94,0.37,0.88,0,True,False,0,,0,
E02535,Employee_2535,0,Finance,Diploma,Manager,2536223,0,2025,3.94,3.99,4.13,1.0,20,0,0.22,0.84,0,2,0.8,0.49,0,0.87,4.09,0.81,1,0.56,0.19,1.14,3,False,True,0,,0,
E02536,Employee_2536,22,HR,PhD,Mid,973804,2,2015,2.56,1.25,4.11,0.73,49,2,0.49,0.89,13,0,0.52,0.59,1,0.81,4.77,0.39,5,0.56,0.96,1.04,1,False,True,0,,0,
E02537,Employee_2537,7,Finance,PhD,Entry,498402,2,2024,4.33,4.58,3.74,1.0,11,2,0.32,0.86,45,0,0.87,0.59,0,0.76,5.0,0.95,5,0.57,0.52,0.79,0,False,False,0,,0,
E02538,Employee_2538,2,Sales,Master,Entry,519397,0,2025,2.36,2.76,4.34,0.72,47,1,0.38,1.0,11,2,0.49,0.3,0,0.67,4.44,0.56,1,1.0,0.52,1.1,3,True,False,0,,0,
E02539,Employee_2539,12,HR,Bachelor,Mid,847851,2,2020,4.07,4.29,4.06,1.0,35,5,0.46,0.99,15,2,0.32,0.35,0,0.87,3.45,0.64,3,0.45,0.58,0.82,2,True,False,0,,0,
E02540,Employee_2540,7,IT,Bachelor,Senior,1375097,1,2022,2.42,2.11,4.5,0.95,12,2,0.49,0.9,8,3,0.51,0.14,0,0.81,4.53,0.48,0,0.76,0.58,0.87,1,False,True,0,,0,
E02541,Employee_2541,23,Legal,Master,Entry,634742,2,2010,3.12,2.74,4.28,1.0,28,2,0.28,0.95,36,2,0.56,0.18,0,0.78,4.36,0.49,3,0.15,0.5,1.01,1,False,False,1,2025.0,12,
E02542,Employee_2542,4,Operations,Master,Entry,675776,1,2021,2.67,3.26,3.95,1.0,34,0,0.49,1.0,26,3,0.73,0.85,1,0.62,3.47,0.24,2,0.48,0.57,1.1,0,False,True,0,,0,
E02543,Employee_2543,22,Sales,Diploma,Leadership,3682936,0,2018,2.26,1.78,3.0,1.0,28,2,0.26,0.95,6,0,0.81,0.61,0,0.68,4.48,0.64,1,0.84,0.45,0.66,0,False,False,0,,0,
E02544,Employee_2544,17,HR,Bachelor,Entry,486199,1,2018,2.26,2.5,3.65,0.83,39,6,0.23,0.92,6,2,0.68,0.45,0,0.91,3.89,0.43,4,0.73,0.67,1.32,1,False,False,0,,0,
E02545,Employee_2545,22,Operations,Diploma,Mid,961091,2,2013,2.09,1.8,3.1,0.89,55,2,0.29,0.87,37,2,0.58,0.51,0,0.76,3.29,0.25,2,0.64,0.05,0.94,3,False,True,0,,0,
E02546,Employee_2546,19,Legal,PhD,Mid,751157,3,2012,3.77,2.52,4.37,1.0,16,2,0.29,0.83,25,0,0.36,0.48,0,0.86,4.01,0.83,1,0.81,0.78,0.82,0,False,False,0,,0,
E02547,Employee_2547,22,Finance,Master,Manager,1991130,0,2009,3.27,2.61,3.71,1.0,49,4,0.22,0.96,126,1,0.71,0.73,0,0.74,3.44,0.08,5,0.32,0.13,0.76,2,False,False,0,,0,
E02548,Employee_2548,6,Finance,Diploma,Entry,525324,1,2020,2.67,3.25,3.84,0.93,57,0,0.37,0.87,93,3,0.88,0.5,0,0.78,4.0,0.43,2,0.96,0.71,0.85,3,True,False,0,,0,
E02549,Employee_2549,22,Legal,Bachelor,Mid,952364,3,2018,2.84,2.95,3.64,1.0,29,2,0.61,0.91,24,1,1.0,0.28,0,0.6,2.93,0.74,2,1.0,0.51,1.37,0,True,False,1,2025.0,17,
E02550,Employee_2550,8,Sales,Bachelor,Senior,1224192,0,2025,3.68,4.26,5.0,1.0,58,0,0.69,0.95,20,1,1.0,0.47,0,0.66,5.0,0.5,4,0.55,0.65,1.13,0,False,False,0,,0,
E02551,Employee_2551,18,Operations,Bachelor,Entry,706497,1,2018,4.15,4.62,3.55,1.0,39,6,0.36,0.91,5,0,1.0,0.51,1,0.81,3.95,0.83,0,0.66,0.77,0.95,2,False,False,0,,0,
E02552,Employee_2552,4,Sales,Bachelor,Senior,1233033,0,2024,3.78,3.79,4.13,1.0,30,3,0.18,0.93,14,0,0.66,0.46,0,0.79,2.69,0.67,5,0.27,1.0,1.33,0,False,True,0,,0,
E02553,Employee_2553,16,Legal,PhD,Mid,838718,3,2021,4.42,3.83,4.39,1.0,53,3,0.17,0.9,33,3,0.85,0.95,0,0.9,3.97,0.21,5,0.7,0.36,0.6,2,True,True,1,2025.0,8,
E02554,Employee_2554,2,IT,Diploma,Manager,1441431,0,2025,3.07,4.09,2.74,1.0,36,1,0.42,0.96,2,2,0.36,0.15,0,0.79,4.78,0.3,5,0.59,0.42,0.96,3,True,True,0,,0,
E02555,Employee_2555,25,IT,Master,Senior,1516154,3,2018,4.26,3.48,2.91,0.97,35,1,0.31,0.95,0,1,0.8,0.28,0,0.87,2.84,0.39,1,0.23,0.98,0.65,3,False,False,0,,0,
E02556,Employee_2556,11,Sales,PhD,Leadership,3103312,3,2019,3.71,3.46,3.51,1.0,40,3,0.05,0.95,121,1,0.76,0.33,0,1.0,3.34,0.36,4,0.68,0.4,1.4,1,False,True,0,,0,
E02557,Employee_2557,17,HR,Diploma,Mid,998584,2,2008,3.58,3.51,3.15,0.84,46,2,0.16,0.88,5,1,0.39,0.0,0,0.71,3.09,0.48,2,0.68,0.44,0.65,3,False,True,0,,0,
E02558,Employee_2558,4,Operations,Master,Entry,655628,1,2025,2.83,1.76,2.95,0.79,46,0,0.26,0.89,13,2,0.34,0.68,0,0.91,2.13,0.2,0,0.76,0.34,1.08,2,False,True,0,,0,
E02559,Employee_2559,18,IT,Diploma,Mid,768227,3,2015,2.82,3.74,3.69,1.0,48,3,0.64,0.91,4,1,0.11,0.43,1,0.68,3.67,0.61,3,0.34,0.85,1.06,2,True,False,0,,0,
E02560,Employee_2560,3,Operations,Master,Mid,938598,0,2024,2.8,1.56,3.02,1.0,39,2,0.23,0.84,10,2,1.0,0.86,0,0.89,4.25,0.62,2,0.6,0.55,1.22,3,False,True,0,,0,
E02561,Employee_2561,8,Finance,Diploma,Manager,1868648,2,2023,3.79,3.56,3.71,1.0,39,1,0.16,1.0,5,0,1.0,0.58,0,0.72,4.02,0.6,3,0.43,0.61,1.04,2,False,False,0,,0,
E02562,Employee_2562,21,Sales,PhD,Leadership,3479097,3,2004,3.95,4.9,4.12,1.0,43,2,0.19,0.88,23,2,0.28,0.98,0,0.96,3.55,0.44,5,1.0,0.28,1.11,1,False,True,1,2025.0,16,
E02563,Employee_2563,13,HR,Master,Manager,2347425,0,2021,2.67,2.57,2.2,1.0,43,2,0.3,0.95,43,0,0.61,0.25,0,0.65,4.83,0.15,3,1.0,0.48,1.17,2,False,False,0,,0,
E02564,Employee_2564,22,Finance,Master,Senior,1410766,0,2017,2.35,1.89,3.72,1.0,38,3,0.26,0.92,42,2,0.4,0.0,0,0.94,4.34,0.41,3,0.51,0.58,0.6,3,False,True,0,,0,
E02565,Employee_2565,24,Operations,Master,Entry,628182,2,2020,3.97,4.17,2.53,1.0,54,9,0.27,0.93,17,0,0.63,0.09,0,0.86,3.33,0.3,4,0.65,0.74,1.18,1,False,False,0,,0,
E02566,Employee_2566,7,IT,PhD,Entry,634400,2,2019,3.92,3.58,3.8,0.96,25,1,0.35,0.87,27,2,0.64,0.84,0,0.84,2.88,0.78,5,0.73,0.63,0.6,0,False,False,0,,0,
E02567,Employee_2567,16,Sales,PhD,Manager,2490077,3,2025,3.33,3.12,3.75,1.0,42,0,0.58,0.95,16,3,0.0,0.83,0,0.67,2.97,0.75,3,0.57,0.55,0.6,1,False,True,0,,0,
E02568,Employee_2568,17,Operations,Master,Mid,731619,1,2008,2.32,3.39,3.53,0.65,39,0,0.07,0.91,4,2,0.76,0.83,0,0.77,3.69,0.36,5,0.06,0.93,1.14,0,False,False,0,,0,
E02569,Employee_2569,7,Sales,Master,Leadership,4198712,0,2022,3.17,1.82,3.91,1.0,36,1,0.43,0.96,16,1,0.66,0.5,0,0.98,4.83,0.42,0,0.67,0.34,0.74,1,False,False,0,,0,
E02570,Employee_2570,3,Legal,PhD,Entry,570615,1,2024,2.31,3.17,3.67,0.93,55,3,0.36,0.93,13,2,0.58,0.0,0,0.93,3.7,0.14,4,0.9,0.59,0.71,0,False,True,0,,0,
E02571,Employee_2571,25,Operations,Bachelor,Entry,532927,2,2022,3.33,3.72,3.79,1.0,67,6,0.61,0.83,0,0,0.72,0.45,0,0.84,3.32,0.79,3,0.46,0.74,0.97,2,True,False,0,,0,
E02572,Employee_2572,12,Legal,PhD,Mid,991755,0,2015,2.26,2.21,4.02,0.95,12,0,0.08,1.0,22,2,0.73,0.28,1,0.79,3.71,0.52,4,0.65,0.46,1.02,3,False,False,0,,0,
E02573,Employee_2573,16,HR,Master,Manager,1896039,2,2014,4.88,5.0,3.85,1.0,56,3,0.08,0.99,58,0,0.22,0.52,1,0.61,2.21,0.21,0,0.91,0.57,0.74,0,True,False,0,,0,
E02574,Employee_2574,12,Legal,Bachelor,Entry,724702,3,2025,2.32,2.1,4.15,0.85,39,2,0.29,0.96,19,3,0.74,0.58,0,0.65,4.12,0.8,4,0.84,0.27,0.98,3,False,False,0,,0,
E02575,Employee_2575,18,IT,Master,Senior,1164935,1,2009,1.39,1.59,3.54,0.64,40,2,0.31,0.92,27,2,0.81,0.0,0,0.56,4.04,0.44,2,0.66,0.34,0.96,3,False,False,0,,0,
E02576,Employee_2576,8,Legal,Master,Senior,1367517,2,2023,2.41,1.93,3.04,0.99,50,2,0.43,1.0,5,1,0.82,0.71,0,0.88,4.64,1.0,0,0.25,0.87,1.05,1,False,False,0,,0,
E02577,Employee_2577,1,Finance,Bachelor,Senior,1689643,0,2025,2.49,1.81,4.36,1.0,45,0,0.13,0.9,96,0,0.31,0.16,0,0.62,3.06,0.62,1,0.98,0.53,1.06,0,False,False,0,,0,
E02578,Employee_2578,14,IT,Bachelor,Senior,1699185,3,2025,3.18,4.15,4.92,1.0,50,3,0.2,0.9,18,0,0.9,0.17,0,1.0,3.55,0.38,1,0.73,0.59,1.29,1,False,False,0,,0,
E02579,Employee_2579,17,IT,Diploma,Manager,1990463,1,2008,1.47,2.27,2.35,0.77,39,1,0.35,0.99,31,0,0.33,0.53,0,1.0,3.43,0.6,5,0.98,0.19,0.89,3,True,False,0,,0,
E02580,Employee_2580,17,Finance,Bachelor,Mid,836922,2,2022,2.5,2.47,3.17,1.0,6,2,0.23,0.96,7,2,0.43,0.53,0,0.84,4.39,0.6,3,0.89,0.71,0.97,3,False,True,1,2025.0,17,
E02581,Employee_2581,2,Legal,Bachelor,Manager,2210969,0,2025,1.77,1.0,2.99,0.53,29,1,0.14,0.99,19,0,0.52,0.11,0,0.76,3.77,0.3,0,0.95,0.97,1.3,0,True,True,0,,0,
E02582,Employee_2582,19,Operations,PhD,Entry,590115,0,2010,2.62,2.86,2.74,0.95,56,4,0.27,0.93,92,1,0.15,0.22,0,0.76,2.65,0.47,3,0.94,0.59,1.01,1,True,False,0,,0,
E02583,Employee_2583,18,Sales,Master,Manager,2374111,2,2014,4.31,5.0,2.14,1.0,46,5,0.14,0.94,7,2,0.64,0.51,0,0.84,4.83,0.73,4,0.9,0.5,1.13,1,False,False,0,,0,
E02584,Employee_2584,23,Operations,Diploma,Manager,2394886,2,2009,3.65,2.81,3.53,0.98,57,5,0.22,0.99,55,2,0.61,0.11,0,0.92,3.6,1.0,3,0.49,0.51,1.05,3,False,True,0,,0,
E02585,Employee_2585,22,Legal,Bachelor,Manager,2091948,1,2024,3.19,4.05,3.61,0.65,65,0,0.21,1.0,18,2,0.63,0.1,0,0.53,3.28,0.59,3,1.0,0.81,1.11,0,False,False,0,,0,
E02586,Employee_2586,21,Finance,PhD,Mid,814453,0,2021,1.94,1.57,3.65,1.0,10,3,0.32,0.95,62,3,0.61,0.61,0,0.87,3.28,0.5,1,0.69,0.28,0.6,3,False,False,0,,0,
E02587,Employee_2587,22,HR,Diploma,Senior,1279875,2,2006,4.3,4.37,2.45,1.0,32,4,0.4,0.92,16,0,1.0,0.97,0,1.0,3.4,0.6,4,0.59,0.45,0.79,1,False,False,1,2025.0,15,
E02588,Employee_2588,24,Finance,Bachelor,Mid,919564,1,2005,3.76,3.29,3.44,0.91,68,4,0.39,0.92,9,0,0.13,0.46,1,0.67,4.23,0.58,3,0.59,0.0,0.73,2,False,False,0,,0,
E02589,Employee_2589,25,Legal,Master,Mid,775593,1,2006,4.04,3.45,5.0,1.0,45,4,0.26,0.99,0,0,0.6,0.37,0,0.91,4.69,0.75,5,0.69,0.67,0.9,3,False,True,0,,0,
E02590,Employee_2590,12,Finance,Bachelor,Entry,500293,0,2015,4.17,4.14,2.94,1.0,66,0,0.08,0.91,28,3,0.71,0.77,0,0.85,4.1,0.18,4,0.74,0.22,0.63,2,True,True,0,,0,
E02591,Employee_2591,10,Legal,Master,Manager,1955100,0,2024,3.57,3.51,3.44,0.95,37,2,0.63,1.0,35,0,0.62,0.27,0,0.89,4.31,0.04,3,0.96,0.49,0.91,0,False,False,1,2025.0,11,
E02592,Employee_2592,8,IT,PhD,Mid,1087402,0,2020,4.11,4.88,3.41,1.0,43,3,0.26,0.89,44,1,0.51,0.53,0,0.91,4.42,0.46,2,0.72,0.1,1.06,3,False,False,0,,0,
E02593,Employee_2593,11,Sales,Diploma,Entry,674754,1,2019,1.08,1.0,3.83,1.0,29,5,0.26,0.96,95,1,0.54,1.0,0,0.96,3.44,0.79,3,1.0,0.46,1.22,3,False,True,0,,0,
E02594,Employee_2594,20,Sales,Diploma,Mid,972189,0,2022,1.62,1.0,4.38,0.87,75,7,0.16,0.9,136,0,0.68,0.77,0,0.95,2.9,0.22,0,1.0,1.0,0.84,1,False,False,0,,0,
E02595,Employee_2595,21,HR,Master,Mid,1139760,3,2023,3.61,2.97,2.4,0.84,54,8,0.77,0.9,99,0,0.99,0.97,0,0.95,4.91,0.74,2,0.49,0.69,1.28,2,False,True,0,,0,
E02596,Employee_2596,10,IT,Master,Entry,589549,1,2022,2.92,2.18,5.0,0.82,33,2,0.15,0.99,45,0,0.48,0.0,1,0.68,3.43,0.67,0,0.87,0.21,1.08,2,False,False,0,,0,
E02597,Employee_2597,24,Operations,Bachelor,Senior,1618872,1,2014,3.17,3.1,2.61,0.91,64,4,0.58,0.93,0,3,0.53,0.26,0,0.91,4.74,0.61,5,0.52,0.32,1.4,0,False,True,0,,0,
E02598,Employee_2598,2,HR,Diploma,Mid,876233,0,2024,1.63,1.54,4.13,0.93,19,1,0.34,0.87,55,0,0.1,0.33,0,0.97,4.55,1.0,1,0.56,1.0,0.85,1,False,True,0,,0,
E02599,Employee_2599,2,Sales,Diploma,Entry,642676,0,2023,3.17,2.27,3.78,1.0,0,2,0.28,0.92,0,2,0.81,0.74,0,0.7,2.66,0.29,2,0.66,0.64,1.1,0,False,False,1,2025.0,16,
E02600,Employee_2600,22,Legal,Master,Entry,428318,2,2016,3.81,4.31,3.72,0.88,69,4,0.41,0.82,61,1,1.0,0.0,0,0.74,3.24,0.63,2,0.52,0.65,0.9,2,False,True,0,,0,
E02601,Employee_2601,25,Operations,Diploma,Entry,551641,3,2011,4.11,4.07,3.05,1.0,38,2,0.15,0.94,9,1,0.73,0.29,0,0.57,4.28,0.72,2,0.64,0.46,0.98,2,False,True,0,,0,
E02602,Employee_2602,22,IT,Diploma,Leadership,2617810,1,2022,2.0,1.8,3.53,0.99,48,2,0.3,0.97,12,2,0.41,0.06,0,0.52,2.31,0.34,0,0.48,0.65,1.16,2,False,True,0,,0,
E02603,Employee_2603,21,Operations,Diploma,Mid,853489,0,2016,3.12,3.98,3.35,1.0,25,4,0.63,0.94,19,2,0.94,0.89,0,0.81,3.65,0.62,0,0.5,1.0,0.79,3,False,False,0,,0,
E02604,Employee_2604,16,Sales,Bachelor,Mid,711008,3,2022,3.41,3.57,4.35,0.77,30,3,0.43,0.91,9,3,0.73,0.04,0,0.8,4.34,0.42,1,1.0,0.13,0.66,1,False,True,0,,0,
E02605,Employee_2605,23,IT,PhD,Entry,715071,1,2004,2.32,2.92,3.1,1.0,27,1,0.4,0.99,10,1,0.71,0.46,1,0.73,2.69,0.11,4,0.17,0.84,1.0,3,False,False,0,,0,
E02606,Employee_2606,12,Legal,Diploma,Entry,630504,0,2019,3.47,3.3,4.33,1.0,47,0,0.22,0.91,58,2,0.42,0.57,0,0.84,2.86,0.2,0,0.8,0.72,0.93,0,False,False,0,,0,
E02607,Employee_2607,4,Sales,PhD,Entry,528038,0,2022,2.42,1.9,4.25,0.64,40,5,0.23,0.97,14,3,0.92,0.74,0,1.0,3.99,0.73,4,0.97,0.72,1.06,0,False,False,0,,0,
E02608,Employee_2608,21,IT,PhD,Mid,855168,0,2017,2.08,2.27,2.4,0.93,77,7,0.23,0.9,31,3,0.47,0.47,0,0.7,3.46,0.5,0,1.0,0.74,0.77,3,False,False,0,,0,
E02609,Employee_2609,4,Finance,Bachelor,Mid,856143,0,2023,3.43,4.34,4.09,1.0,31,1,0.16,0.96,13,3,0.89,0.46,0,0.8,3.45,0.59,4,0.79,0.33,0.6,2,True,False,0,,0,
E02610,Employee_2610,20,Operations,Bachelor,Entry,763283,1,2011,4.69,5.0,3.63,1.0,43,3,0.1,0.85,8,2,0.49,0.62,1,0.89,4.27,0.33,0,0.9,0.59,1.28,2,False,True,0,,0,
E02611,Employee_2611,2,IT,PhD,Senior,1260421,0,2025,3.94,3.81,3.37,1.0,42,0,0.36,0.91,10,3,1.0,0.77,0,0.72,3.5,0.53,5,1.0,0.57,1.09,2,True,True,0,,0,
E02612,Employee_2612,4,Sales,Master,Senior,1254025,1,2023,3.41,2.53,3.98,1.0,31,0,0.39,0.88,44,3,0.65,0.76,0,0.79,3.24,0.54,0,0.11,0.74,0.78,3,False,True,0,,0,
E02613,Employee_2613,16,Legal,PhD,Entry,734159,3,2015,2.86,1.61,3.75,1.0,54,3,0.25,0.88,26,0,0.5,0.07,0,0.78,2.45,0.42,3,1.0,0.44,1.0,0,False,True,0,,0,
E02614,Employee_2614,3,Legal,PhD,Mid,1008820,1,2024,3.74,3.25,2.66,1.0,20,2,0.19,0.89,26,3,0.71,0.32,0,1.0,5.0,0.63,2,0.73,0.38,0.83,1,False,True,0,,0,
E02615,Employee_2615,5,IT,PhD,Leadership,3090692,1,2023,2.19,1.49,3.36,0.94,33,0,0.15,0.94,31,2,0.69,0.62,0,0.85,3.57,0.79,4,0.41,0.01,0.87,3,False,True,0,,0,
E02616,Employee_2616,0,IT,Diploma,Entry,554413,0,2025,2.03,2.35,3.27,0.95,34,0,0.07,0.98,47,3,1.0,0.87,0,0.6,3.7,0.21,4,1.0,0.14,1.21,2,False,True,0,,0,
E02617,Employee_2617,7,HR,Diploma,Entry,520518,0,2020,2.42,1.85,2.81,1.0,25,4,0.16,0.9,8,0,0.67,1.0,0,0.76,4.31,0.35,1,0.5,0.8,0.93,1,False,True,0,,0,
E02618,Employee_2618,18,HR,Diploma,Mid,836208,3,2015,4.14,4.62,3.63,1.0,19,2,0.81,0.95,3,3,1.0,0.34,0,0.77,3.48,0.8,2,0.59,0.15,0.87,3,False,False,0,,0,
E02619,Employee_2619,1,Legal,Master,Mid,827432,0,2025,1.55,1.27,3.95,0.64,32,1,0.28,0.94,88,0,0.66,1.0,0,0.84,3.97,0.55,0,1.0,0.93,1.16,2,False,False,0,,0,
E02620,Employee_2620,8,Legal,Diploma,Mid,1006214,1,2019,4.12,4.96,3.76,1.0,31,0,0.24,0.93,93,3,0.52,0.29,1,0.9,2.98,0.63,0,0.5,0.44,1.3,2,False,False,1,2025.0,9,
E02621,Employee_2621,9,Sales,PhD,Senior,1418686,3,2019,3.58,2.93,3.55,1.0,30,3,0.15,0.87,31,1,0.48,0.45,0,0.64,2.44,0.66,5,0.54,1.0,0.96,2,False,False,0,,0,
E02622,Employee_2622,15,IT,Bachelor,Entry,621123,1,2011,3.3,3.97,4.12,1.0,30,3,0.22,0.97,2,2,0.85,0.48,0,0.88,3.01,0.5,0,0.67,0.57,0.91,0,False,False,0,,0,
E02623,Employee_2623,15,Operations,Diploma,Mid,932556,0,2010,3.58,1.93,3.74,1.0,52,6,0.11,0.93,83,2,0.75,0.87,0,0.71,4.74,0.28,2,0.97,0.55,1.22,0,False,True,0,,0,
E02624,Employee_2624,0,IT,Master,Entry,679875,0,2025,2.36,3.89,3.0,1.0,20,0,0.41,1.0,9,1,0.92,0.46,0,0.62,4.65,0.83,1,0.45,0.52,0.6,3,False,False,0,,0,
E02625,Employee_2625,3,Operations,Bachelor,Mid,1024866,0,2023,3.77,3.42,3.54,1.0,41,3,0.15,1.0,150,0,0.62,0.24,0,0.93,3.66,0.81,1,0.47,1.0,0.67,0,False,True,0,,0,
E02626,Employee_2626,1,Sales,Master,Entry,500067,0,2025,2.49,2.24,3.69,1.0,16,0,0.21,0.93,75,1,0.32,0.67,0,0.8,2.63,0.84,1,0.19,0.69,0.77,1,False,False,0,,0,
E02627,Employee_2627,18,Operations,PhD,Senior,1556504,0,2016,2.61,3.34,3.52,0.95,68,6,0.19,1.0,36,2,0.71,0.42,0,0.89,5.0,0.42,5,1.0,1.0,1.37,3,False,False,0,,0,
